0	0.0339207
0.25	0.112067
0.5	0.183378
0.75	0.208829
1	0.184186
1.25	0.132008
1.5	0.078908
1.75	0.0399698
2	0.0173407
2.25	0.00649324
2.5	0.00211087
2.75	0.00059856
3	0.000148631
3.25	3.24298e-05
3.5	6.23636e-06
3.75	1.05991e-06
4	1.59614e-07
4.25	2.13493e-08
4.5	2.54217e-09
4.75	2.70075e-10
5	2.56533e-11
5.25	2.1831e-12
5.5	1.66776e-13
5.75	1.14596e-14
6	7.09575e-16
6.25	3.96661e-17
6.5	2.00547e-18
6.75	9.18644e-20
7	3.81911e-21
7.25	1.4434e-22
7.5	4.96745e-24
7.75	1.55919e-25
8	4.47053e-27
8.25	1.17268e-28
8.5	2.81844e-30
8.75	6.21553e-32
9	1.25952e-33
9.25	2.34852e-35
9.5	4.0349e-37
9.75	6.39581e-39
10	9.36587e-41
10.25	1.26872e-42
10.5	1.59223e-44
10.75	1.84687e-46
11	2.19513e-48
11.25	4.69728e-52
11.5	1.28019e-49
11.75	3.18801e-49
12	4.21322e-49
12.25	1.06499e-49
12.5	0
12.75	0
13	0
13.25	0
13.5	0
13.75	0
14	0
14.25	0
14.5	0
14.75	0
15	0
15.25	0
15.5	0
15.75	0
16	0
16.25	0
16.5	0
16.75	0
17	0
17.25	0
17.5	0
17.75	0
18	0
18.25	0
18.5	0
18.75	0
19	0
19.25	0
19.5	0
19.75	0
20	0
20.25	0
20.5	0
20.75	0
21	0
21.25	0
21.5	0
21.75	0
22	0
22.25	0
22.5	0
22.75	0
23	0
23.25	0
23.5	0
23.75	0
24	0
24.25	0
24.5	0
24.75	0
25	0
25.25	0
25.5	0
25.75	0
26	0
26.25	0
26.5	0
26.75	0
27	0
27.25	0
27.5	0
27.75	0
28	0
28.25	0
28.5	0
28.75	0
29	0
29.25	0
29.5	0
29.75	0
30	0
30.25	0
30.5	0
30.75	0
31	0
31.25	0
31.5	0
31.75	0
32	0
32.25	0
32.5	0
32.75	0
33	0
33.25	0
33.5	0
33.75	0
34	0
34.25	0
34.5	0
34.75	0
35	0
35.25	0
35.5	0
35.75	0
36	0
36.25	0
36.5	0
36.75	0
37	0
37.25	0
37.5	0
37.75	0
38	0
38.25	0
38.5	0
38.75	0
39	0
39.25	0
39.5	0
39.75	0
40	0
40.25	0
40.5	0
40.75	0
41	0
41.25	0
41.5	0
41.75	0
42	0
42.25	0
42.5	0
42.75	0
43	0
43.25	0
43.5	0
43.75	0
44	0
44.25	0
44.5	0
44.75	0
45	0
45.25	0
45.5	0
45.75	0
46	0
46.25	0
46.5	0
46.75	0
47	0
47.25	0
47.5	0
47.75	0
48	0
48.25	0
48.5	0
48.75	0
49	0
49.25	0
49.5	0
49.75	0
